reading_id,robot_id,timestamp,vibration_level,motor_temperature,torque_load,power_consumption
READ-004861,ROB-0003,2023-09-29 12:00:00,0.435,66.4,114.9,1376.1
READ-004862,ROB-0003,2023-09-29 18:00:00,0.415,63.2,149.0,562.0
READ-004863,ROB-0003,2023-09-30 00:00:00,0.216,57.5,153.7,1638.0
READ-004864,ROB-0003,2023-09-30 06:00:00,0.47,52.0,139.6,1182.2
READ-004865,ROB-0003,2023-09-30 12:00:00,0.273,69.2,135.7,1611.4
READ-004866,ROB-0003,2023-09-30 18:00:00,0.152,62.9,93.2,1411.9
READ-004867,ROB-0003,2023-10-01 00:00:00,0.49,43.0,74.7,1359.4
READ-004868,ROB-0003,2023-10-01 06:00:00,0.307,54.7,131.4,1142.3
READ-004869,ROB-0003,2023-10-01 12:00:00,0.336,58.6,131.7,517.6
READ-004870,ROB-0003,2023-10-01 18:00:00,0.36,52.6,67.9,759.0
READ-004871,ROB-0003,2023-10-02 00:00:00,0.433,42.2,110.6,1920.9
READ-004872,ROB-0003,2023-10-02 06:00:00,0.405,45.5,131.8,641.7
READ-004873,ROB-0003,2023-10-02 12:00:00,0.238,42.5,137.7,1501.8
READ-004874,ROB-0003,2023-10-02 18:00:00,0.351,47.7,135.6,1674.9
READ-004875,ROB-0003,2023-10-03 00:00:00,0.278,71.5,145.8,1200.2
READ-004876,ROB-0003,2023-10-03 06:00:00,0.421,49.7,109.3,958.1
READ-004877,ROB-0003,2023-10-03 12:00:00,0.096,49.3,119.1,958.4
READ-004878,ROB-0003,2023-10-03 18:00:00,0.228,47.4,83.0,1508.0
READ-004879,ROB-0003,2023-10-04 00:00:00,0.267,58.2,80.6,1499.2
READ-004880,ROB-0003,2023-10-04 06:00:00,0.272,61.8,118.9,1527.4
READ-004881,ROB-0003,2023-10-04 12:00:00,0.538,69.4,130.6,655.0
READ-004882,ROB-0003,2023-10-04 18:00:00,0.364,56.5,57.5,680.7
READ-004883,ROB-0003,2023-10-05 00:00:00,0.24,45.8,70.9,1856.7
READ-004884,ROB-0003,2023-10-05 06:00:00,0.327,42.5,103.8,795.2
READ-004885,ROB-0003,2023-10-05 12:00:00,0.389,54.6,83.3,1658.2
READ-004886,ROB-0003,2023-10-05 18:00:00,0.197,54.5,97.8,931.0
READ-004887,ROB-0003,2023-10-06 00:00:00,0.532,67.8,89.3,1103.3
READ-004888,ROB-0003,2023-10-06 06:00:00,0.487,69.2,64.5,1058.5
READ-004889,ROB-0003,2023-10-06 12:00:00,0.517,44.8,108.2,628.3
READ-004890,ROB-0003,2023-10-06 18:00:00,0.364,47.3,144.2,1089.9
READ-004891,ROB-0003,2023-10-07 00:00:00,0.492,61.3,82.8,547.2
READ-004892,ROB-0003,2023-10-07 06:00:00,0.44,47.0,112.6,1423.3
READ-004893,ROB-0003,2023-10-07 12:00:00,0.393,52.5,101.0,1604.6
READ-004894,ROB-0003,2023-10-07 18:00:00,0.334,60.3,84.1,958.4
READ-004895,ROB-0003,2023-10-08 00:00:00,0.237,65.6,104.7,717.9
READ-004896,ROB-0003,2023-10-08 06:00:00,0.321,70.7,63.5,1509.7
READ-004897,ROB-0003,2023-10-08 12:00:00,0.521,59.9,117.3,1531.5
READ-004898,ROB-0003,2023-10-08 18:00:00,0.531,60.9,151.0,785.6
READ-004899,ROB-0003,2023-10-09 00:00:00,0.336,52.0,149.6,1216.3
READ-004900,ROB-0003,2023-10-09 06:00:00,0.475,48.0,79.0,981.2
READ-004901,ROB-0003,2023-10-09 12:00:00,0.539,55.4,57.5,814.7
READ-004902,ROB-0003,2023-10-09 18:00:00,0.235,43.3,108.1,1557.6
READ-004903,ROB-0003,2023-10-10 00:00:00,0.402,65.9,70.7,877.9
READ-004904,ROB-0003,2023-10-10 06:00:00,0.398,57.3,98.0,1118.4
READ-004905,ROB-0003,2023-10-10 12:00:00,0.578,63.7,142.8,1133.6
READ-004906,ROB-0003,2023-10-10 18:00:00,0.513,71.0,105.4,829.1
READ-004907,ROB-0003,2023-10-11 00:00:00,0.44,49.9,110.5,1027.1
READ-004908,ROB-0003,2023-10-11 06:00:00,0.156,65.7,93.8,775.3
READ-004909,ROB-0003,2023-10-11 12:00:00,0.368,58.0,136.3,748.4
READ-004910,ROB-0003,2023-10-11 18:00:00,0.249,65.7,125.7,1870.0
READ-004911,ROB-0003,2023-10-12 00:00:00,0.154,48.7,143.7,579.6
READ-004912,ROB-0003,2023-10-12 06:00:00,0.469,55.4,88.1,1721.8
READ-004913,ROB-0003,2023-10-12 12:00:00,0.353,64.5,72.8,1943.5
READ-004914,ROB-0003,2023-10-12 18:00:00,0.265,50.2,68.1,650.1
READ-004915,ROB-0003,2023-10-13 00:00:00,0.404,53.9,110.2,1067.0
READ-004916,ROB-0003,2023-10-13 06:00:00,0.407,53.6,88.2,893.7
READ-004917,ROB-0003,2023-10-13 12:00:00,0.273,45.0,74.9,1895.9
READ-004918,ROB-0003,2023-10-13 18:00:00,0.345,57.5,71.8,630.0
READ-004919,ROB-0003,2023-10-14 00:00:00,0.309,53.6,93.4,1450.0
READ-004920,ROB-0003,2023-10-14 06:00:00,0.446,46.9,121.3,792.2
READ-004921,ROB-0003,2023-10-14 12:00:00,0.549,46.2,98.1,1182.4
READ-004922,ROB-0003,2023-10-14 18:00:00,0.518,44.8,55.4,2081.0
READ-004923,ROB-0003,2023-10-15 00:00:00,0.398,45.6,129.4,1315.2
READ-004924,ROB-0003,2023-10-15 06:00:00,0.093,65.1,104.9,1098.2
READ-004925,ROB-0003,2023-10-15 12:00:00,0.525,50.4,66.4,1453.7
READ-004926,ROB-0003,2023-10-15 18:00:00,0.415,55.5,121.2,1705.9
READ-004927,ROB-0003,2023-10-16 00:00:00,0.278,44.9,99.2,1286.0
READ-004928,ROB-0003,2023-10-16 06:00:00,0.268,63.6,120.5,1054.1
READ-004929,ROB-0003,2023-10-16 12:00:00,0.549,57.5,80.1,1973.1
READ-004930,ROB-0003,2023-10-16 18:00:00,0.311,71.2,68.3,1105.3
READ-004931,ROB-0003,2023-10-17 00:00:00,0.34,53.3,135.5,629.2
READ-004932,ROB-0003,2023-10-17 06:00:00,0.438,57.6,67.1,620.6
READ-004933,ROB-0003,2023-10-17 12:00:00,0.267,58.7,108.2,1938.8
READ-004934,ROB-0003,2023-10-17 18:00:00,0.493,70.0,98.2,1021.1
READ-004935,ROB-0003,2023-10-18 00:00:00,0.161,50.5,52.5,758.1
READ-004936,ROB-0003,2023-10-18 06:00:00,0.415,51.7,127.0,1066.0
READ-004937,ROB-0003,2023-10-18 12:00:00,0.49,45.3,63.2,1938.1
READ-004938,ROB-0003,2023-10-18 18:00:00,0.371,44.2,126.4,1317.4
READ-004939,ROB-0003,2023-10-19 00:00:00,0.23,51.5,112.4,1556.1
READ-004940,ROB-0003,2023-10-19 06:00:00,0.248,58.8,127.2,1392.1
READ-004941,ROB-0003,2023-10-19 12:00:00,0.382,42.1,82.5,911.6
READ-004942,ROB-0003,2023-10-19 18:00:00,0.122,46.8,68.0,914.5
READ-004943,ROB-0003,2023-10-20 00:00:00,0.447,70.0,100.7,573.7
READ-004944,ROB-0003,2023-10-20 06:00:00,0.383,47.1,133.7,706.6
READ-004945,ROB-0003,2023-10-20 12:00:00,0.537,66.9,64.5,1280.0
READ-004946,ROB-0003,2023-10-20 18:00:00,0.32,65.7,94.4,1770.3
READ-004947,ROB-0003,2023-10-21 00:00:00,0.185,56.9,125.8,1648.4
READ-004948,ROB-0003,2023-10-21 06:00:00,0.188,65.3,152.2,664.9
READ-004949,ROB-0003,2023-10-21 12:00:00,0.167,59.2,70.7,1962.8
READ-004950,ROB-0003,2023-10-21 18:00:00,0.233,67.7,122.2,1354.4
READ-004951,ROB-0003,2023-10-22 00:00:00,0.531,60.0,117.6,1905.4
READ-004952,ROB-0003,2023-10-22 06:00:00,0.192,53.5,72.4,864.3
READ-004953,ROB-0003,2023-10-22 12:00:00,0.213,56.8,61.4,708.5
READ-004954,ROB-0003,2023-10-22 18:00:00,0.463,52.5,90.0,690.3
READ-004955,ROB-0003,2023-10-23 00:00:00,0.527,44.4,56.6,1728.6
READ-004956,ROB-0003,2023-10-23 06:00:00,0.274,50.2,72.1,1915.1
READ-004957,ROB-0003,2023-10-23 12:00:00,0.426,61.8,105.6,2014.9
READ-004958,ROB-0003,2023-10-23 18:00:00,0.388,47.9,70.1,1885.0
READ-004959,ROB-0003,2023-10-24 00:00:00,0.251,50.4,78.2,1853.5
READ-004960,ROB-0003,2023-10-24 06:00:00,0.211,51.0,127.1,1997.0
READ-004961,ROB-0003,2023-10-24 12:00:00,0.276,67.6,103.5,2030.1
READ-004962,ROB-0003,2023-10-24 18:00:00,0.373,52.7,137.5,1375.7
READ-004963,ROB-0003,2023-10-25 00:00:00,0.234,52.8,67.8,1979.9
READ-004964,ROB-0003,2023-10-25 06:00:00,0.501,52.7,144.2,1343.8
READ-004965,ROB-0003,2023-10-25 12:00:00,0.404,72.1,76.9,1941.3
READ-004966,ROB-0003,2023-10-25 18:00:00,0.366,55.5,133.0,961.6
READ-004967,ROB-0003,2023-10-26 00:00:00,0.386,61.0,69.9,1701.1
READ-004968,ROB-0003,2023-10-26 06:00:00,0.469,62.0,76.4,1728.8
READ-004969,ROB-0003,2023-10-26 12:00:00,0.205,57.3,108.9,1410.9
READ-004970,ROB-0003,2023-10-26 18:00:00,0.441,52.4,68.8,1990.3
READ-004971,ROB-0003,2023-10-27 00:00:00,0.358,43.7,136.9,1530.6
READ-004972,ROB-0003,2023-10-27 06:00:00,0.189,76.4,109.9,756.3
READ-004973,ROB-0003,2023-10-27 12:00:00,0.214,59.2,131.5,1900.0
READ-004974,ROB-0003,2023-10-27 18:00:00,0.263,59.4,44.4,661.1
READ-004975,ROB-0003,2023-10-28 00:00:00,0.509,71.2,150.5,1896.1
READ-004976,ROB-0003,2023-10-28 06:00:00,0.506,70.4,108.7,867.0
READ-004977,ROB-0003,2023-10-28 12:00:00,0.2,72.0,135.4,933.7
READ-004978,ROB-0003,2023-10-28 18:00:00,0.397,53.1,58.0,810.6
READ-004979,ROB-0003,2023-10-29 00:00:00,0.232,54.7,132.4,869.7
READ-004980,ROB-0003,2023-10-29 06:00:00,0.367,44.4,102.3,758.5
READ-004981,ROB-0003,2023-10-29 12:00:00,0.494,62.7,117.4,1109.4
READ-004982,ROB-0003,2023-10-29 18:00:00,0.239,59.9,105.8,1942.6
READ-004983,ROB-0003,2023-10-30 00:00:00,0.08,45.2,95.9,1527.9
READ-004984,ROB-0003,2023-10-30 06:00:00,0.394,42.5,147.0,1368.1
READ-004985,ROB-0003,2023-10-30 12:00:00,0.216,69.1,151.5,819.6
READ-004986,ROB-0003,2023-10-30 18:00:00,0.427,58.2,139.2,646.4
READ-004987,ROB-0003,2023-10-31 00:00:00,0.086,62.3,143.5,683.0
READ-004988,ROB-0003,2023-10-31 06:00:00,0.33,52.4,67.2,1736.1
READ-004989,ROB-0003,2023-10-31 12:00:00,0.304,52.5,126.9,1369.8
READ-004990,ROB-0003,2023-10-31 18:00:00,0.179,60.7,79.8,953.5
READ-004991,ROB-0003,2023-11-01 00:00:00,0.153,48.1,146.1,1130.9
READ-004992,ROB-0003,2023-11-01 06:00:00,0.262,58.2,59.3,1944.3
READ-004993,ROB-0003,2023-11-01 12:00:00,0.288,56.6,115.7,887.4
READ-004994,ROB-0003,2023-11-01 18:00:00,0.252,70.7,95.1,1942.4
READ-004995,ROB-0003,2023-11-02 00:00:00,0.321,60.0,82.5,845.9
READ-004996,ROB-0003,2023-11-02 06:00:00,0.587,66.0,149.2,1917.8
READ-004997,ROB-0003,2023-11-02 12:00:00,0.406,53.5,53.5,1741.0
READ-004998,ROB-0003,2023-11-02 18:00:00,0.394,65.5,147.8,937.8
READ-004999,ROB-0003,2023-11-03 00:00:00,0.403,66.3,144.4,1381.3
READ-005000,ROB-0003,2023-11-03 06:00:00,0.46,51.8,77.3,1515.3
READ-005001,ROB-0003,2023-11-03 12:00:00,0.211,62.8,137.1,1328.8
READ-005002,ROB-0003,2023-11-03 18:00:00,0.112,54.0,56.1,872.5
READ-005003,ROB-0003,2023-11-04 00:00:00,0.453,42.0,72.7,1506.8
READ-005004,ROB-0003,2023-11-04 06:00:00,0.415,70.4,56.4,596.5
READ-005005,ROB-0003,2023-11-04 12:00:00,0.2,53.0,60.7,1136.9
READ-005006,ROB-0003,2023-11-04 18:00:00,0.182,44.7,108.3,1321.1
READ-005007,ROB-0003,2023-11-05 00:00:00,0.317,42.9,130.8,602.5
READ-005008,ROB-0003,2023-11-05 06:00:00,0.332,70.9,112.2,711.4
READ-005009,ROB-0003,2023-11-05 12:00:00,0.385,53.9,88.5,1656.6
READ-005010,ROB-0003,2023-11-05 18:00:00,0.404,45.3,88.3,943.8
READ-005011,ROB-0003,2023-11-06 00:00:00,0.258,66.9,63.8,1550.4
READ-005012,ROB-0003,2023-11-06 06:00:00,0.247,56.8,86.6,922.2
READ-005013,ROB-0003,2023-11-06 12:00:00,0.269,51.1,110.5,1754.7
READ-005014,ROB-0003,2023-11-06 18:00:00,0.413,57.7,69.6,838.1
READ-005015,ROB-0003,2023-11-07 00:00:00,0.322,71.2,72.9,1292.3
READ-005016,ROB-0003,2023-11-07 06:00:00,0.359,70.2,122.6,1721.0
READ-005017,ROB-0003,2023-11-07 12:00:00,0.379,55.1,77.1,1749.4
READ-005018,ROB-0003,2023-11-07 18:00:00,0.458,66.0,110.6,1339.4
READ-005019,ROB-0003,2023-11-08 00:00:00,0.435,55.0,105.2,1880.8
READ-005020,ROB-0003,2023-11-08 06:00:00,0.383,50.1,120.2,1914.8
READ-005021,ROB-0003,2023-11-08 12:00:00,0.273,59.3,92.4,1915.5
READ-005022,ROB-0003,2023-11-08 18:00:00,0.286,45.2,114.7,1233.3
READ-005023,ROB-0003,2023-11-09 00:00:00,0.403,70.6,89.0,820.9
READ-005024,ROB-0003,2023-11-09 06:00:00,0.143,70.2,108.0,1092.6
READ-005025,ROB-0003,2023-11-09 12:00:00,0.199,43.2,104.8,1504.3
READ-005026,ROB-0003,2023-11-09 18:00:00,0.38,71.6,77.4,1303.4
READ-005027,ROB-0003,2023-11-10 00:00:00,0.37,42.2,60.8,1076.4
READ-005028,ROB-0003,2023-11-10 06:00:00,0.44,63.3,102.8,682.0
READ-005029,ROB-0003,2023-11-10 12:00:00,0.433,66.4,117.0,1371.3
READ-005030,ROB-0003,2023-11-10 18:00:00,0.414,54.5,75.4,1667.8
READ-005031,ROB-0003,2023-11-11 00:00:00,0.248,52.7,104.9,1175.8
READ-005032,ROB-0003,2023-11-11 06:00:00,0.369,62.8,106.0,1782.1
READ-005033,ROB-0003,2023-11-11 12:00:00,0.13,57.3,132.9,1483.5
READ-005034,ROB-0003,2023-11-11 18:00:00,0.482,45.8,109.9,1917.6
READ-005035,ROB-0003,2023-11-12 00:00:00,0.543,73.7,84.0,697.7
READ-005036,ROB-0003,2023-11-12 06:00:00,0.17,43.5,95.6,869.6
READ-005037,ROB-0003,2023-11-12 12:00:00,0.17,56.5,132.6,1487.9
READ-005038,ROB-0003,2023-11-12 18:00:00,0.202,70.5,154.3,1448.7
READ-005039,ROB-0003,2023-11-13 00:00:00,0.547,65.1,51.1,1234.5
READ-005040,ROB-0003,2023-11-13 06:00:00,0.413,55.8,90.7,1895.9
READ-005041,ROB-0003,2023-11-13 12:00:00,0.23,49.3,63.2,1315.7
READ-005042,ROB-0003,2023-11-13 18:00:00,0.166,56.3,103.2,1231.0
READ-005043,ROB-0003,2023-11-14 00:00:00,0.282,45.2,128.8,1466.5
READ-005044,ROB-0003,2023-11-14 06:00:00,0.314,62.2,69.7,1371.7
READ-005045,ROB-0003,2023-11-14 12:00:00,0.428,67.5,107.9,532.0
READ-005046,ROB-0003,2023-11-14 18:00:00,0.276,45.9,118.1,1521.5
READ-005047,ROB-0003,2023-11-15 00:00:00,0.293,43.2,129.0,1141.4
READ-005048,ROB-0003,2023-11-15 06:00:00,0.205,47.7,152.3,1644.8
READ-005049,ROB-0003,2023-11-15 12:00:00,0.507,42.6,144.2,1157.1
READ-005050,ROB-0003,2023-11-15 18:00:00,0.5,51.0,119.9,683.8
READ-005051,ROB-0003,2023-11-16 00:00:00,0.55,52.2,139.8,1935.9
READ-005052,ROB-0003,2023-11-16 06:00:00,0.289,44.9,151.8,1609.9
READ-005053,ROB-0003,2023-11-16 12:00:00,0.236,60.3,78.2,1417.4
READ-005054,ROB-0003,2023-11-16 18:00:00,0.543,64.6,109.1,1909.5
READ-005055,ROB-0003,2023-11-17 00:00:00,0.359,62.7,65.0,1642.5
READ-005056,ROB-0003,2023-11-17 06:00:00,0.255,54.1,79.7,545.9
READ-005057,ROB-0003,2023-11-17 12:00:00,0.135,47.7,140.9,1704.5
READ-005058,ROB-0003,2023-11-17 18:00:00,0.472,63.2,69.9,1048.2
READ-005059,ROB-0003,2023-11-18 00:00:00,0.174,62.9,106.6,1946.8
READ-005060,ROB-0003,2023-11-18 06:00:00,0.307,45.2,114.5,610.9
READ-005061,ROB-0003,2023-11-18 12:00:00,0.343,73.1,66.4,885.4
READ-005062,ROB-0003,2023-11-18 18:00:00,0.376,57.1,71.4,1513.5
READ-005063,ROB-0003,2023-11-19 00:00:00,0.363,43.0,53.7,780.9
READ-005064,ROB-0003,2023-11-19 06:00:00,0.345,59.6,130.7,531.0
READ-005065,ROB-0003,2023-11-19 12:00:00,0.438,54.6,94.6,1321.0
READ-005066,ROB-0003,2023-11-19 18:00:00,0.239,69.0,126.2,763.6
READ-005067,ROB-0003,2023-11-20 00:00:00,0.153,53.3,91.2,1425.6
READ-005068,ROB-0003,2023-11-20 06:00:00,0.156,42.8,123.4,1853.9
READ-005069,ROB-0003,2023-11-20 12:00:00,0.144,70.5,136.2,1021.9
READ-005070,ROB-0003,2023-11-20 18:00:00,0.156,43.2,128.2,1820.2
READ-005071,ROB-0003,2023-11-21 00:00:00,0.403,46.9,116.0,1863.3
READ-005072,ROB-0003,2023-11-21 06:00:00,0.162,69.3,81.0,1120.6
READ-005073,ROB-0003,2023-11-21 12:00:00,0.216,62.7,66.0,1733.5
READ-005074,ROB-0003,2023-11-21 18:00:00,0.438,74.2,76.4,1366.2
READ-005075,ROB-0003,2023-11-22 00:00:00,0.412,71.2,142.4,1423.6
READ-005076,ROB-0003,2023-11-22 06:00:00,0.445,43.9,60.8,1630.9
READ-005077,ROB-0003,2023-11-22 12:00:00,0.212,44.6,148.9,1966.1
READ-005078,ROB-0003,2023-11-22 18:00:00,0.163,41.7,149.5,577.3
READ-005079,ROB-0003,2023-11-23 00:00:00,0.234,47.8,131.3,1300.5
READ-005080,ROB-0003,2023-11-23 06:00:00,0.34,69.3,99.9,1023.2
READ-005081,ROB-0003,2023-11-23 12:00:00,0.172,56.8,92.7,951.5
READ-005082,ROB-0003,2023-11-23 18:00:00,0.304,64.6,111.0,1507.1
READ-005083,ROB-0003,2023-11-24 00:00:00,0.247,53.0,55.7,882.7
READ-005084,ROB-0003,2023-11-24 06:00:00,0.529,45.4,87.9,1407.7
READ-005085,ROB-0003,2023-11-24 12:00:00,0.479,68.6,85.2,1550.7
READ-005086,ROB-0003,2023-11-24 18:00:00,0.419,60.7,113.2,586.0
READ-005087,ROB-0003,2023-11-25 00:00:00,0.255,52.1,115.9,1376.0
READ-005088,ROB-0003,2023-11-25 06:00:00,0.528,47.0,67.7,1147.8
READ-005089,ROB-0003,2023-11-25 12:00:00,0.138,61.8,143.6,1014.2
READ-005090,ROB-0003,2023-11-25 18:00:00,0.479,46.6,56.5,1313.8
READ-005091,ROB-0003,2023-11-26 00:00:00,0.261,60.4,70.5,688.6
READ-005092,ROB-0003,2023-11-26 06:00:00,0.214,65.1,160.3,1123.2
READ-005093,ROB-0003,2023-11-26 12:00:00,0.288,50.4,100.2,1575.3
READ-005094,ROB-0003,2023-11-26 18:00:00,0.483,63.7,71.1,1615.3
READ-005095,ROB-0003,2023-11-27 00:00:00,0.397,55.4,121.9,1896.8
READ-005096,ROB-0003,2023-11-27 06:00:00,0.16,64.7,92.2,1958.0
READ-005097,ROB-0003,2023-11-27 12:00:00,0.167,63.9,141.8,1350.8
READ-005098,ROB-0003,2023-11-27 18:00:00,0.285,67.8,151.3,655.7
READ-005099,ROB-0003,2023-11-28 00:00:00,0.423,43.5,102.4,1656.0
READ-005100,ROB-0003,2023-11-28 06:00:00,0.274,55.4,65.3,1123.2
READ-005101,ROB-0003,2023-11-28 12:00:00,0.568,64.4,117.4,1185.9
READ-005102,ROB-0003,2023-11-28 18:00:00,0.499,44.5,59.1,874.5
READ-005103,ROB-0003,2023-11-29 00:00:00,0.275,67.4,139.9,1518.7
READ-005104,ROB-0003,2023-11-29 06:00:00,0.297,62.2,128.8,1765.8
READ-005105,ROB-0003,2023-11-29 12:00:00,0.208,44.8,144.8,739.6
READ-005106,ROB-0003,2023-11-29 18:00:00,0.32,63.5,131.7,1085.9
READ-005107,ROB-0003,2023-11-30 00:00:00,0.241,70.2,102.0,1257.7
READ-005108,ROB-0003,2023-11-30 06:00:00,0.275,57.8,61.6,1896.9
READ-005109,ROB-0003,2023-11-30 12:00:00,0.405,64.2,131.5,920.8
READ-005110,ROB-0003,2023-11-30 18:00:00,0.215,65.0,88.4,1140.7
READ-005111,ROB-0003,2023-12-01 00:00:00,0.32,60.1,161.2,618.4
READ-005112,ROB-0003,2023-12-01 06:00:00,0.48,75.2,135.0,869.6
READ-005113,ROB-0003,2023-12-01 12:00:00,0.388,64.4,54.1,1834.5
READ-005114,ROB-0003,2023-12-01 18:00:00,0.139,64.0,65.0,1893.5
READ-005115,ROB-0003,2023-12-02 00:00:00,0.227,43.7,92.5,1956.4
READ-005116,ROB-0003,2023-12-02 06:00:00,0.39,69.1,53.2,877.4
READ-005117,ROB-0003,2023-12-02 12:00:00,0.443,68.6,144.2,738.1
READ-005118,ROB-0003,2023-12-02 18:00:00,0.227,54.6,120.6,1201.9
READ-005119,ROB-0003,2023-12-03 00:00:00,0.255,64.6,146.5,1816.9
READ-005120,ROB-0003,2023-12-03 06:00:00,0.401,72.9,101.9,1256.1
READ-005121,ROB-0003,2023-12-03 12:00:00,0.19,61.2,108.6,1719.3
READ-005122,ROB-0003,2023-12-03 18:00:00,0.465,67.3,84.7,1463.9
READ-005123,ROB-0003,2023-12-04 00:00:00,0.179,60.9,114.8,1226.4
READ-005124,ROB-0003,2023-12-04 06:00:00,0.454,48.6,100.7,1850.8
READ-005125,ROB-0003,2023-12-04 12:00:00,0.469,63.4,83.1,1296.9
READ-005126,ROB-0003,2023-12-04 18:00:00,0.298,40.5,146.4,637.0
READ-005127,ROB-0003,2023-12-05 00:00:00,0.197,45.2,130.6,1649.6
READ-005128,ROB-0003,2023-12-05 06:00:00,0.388,69.5,65.4,1204.8
READ-005129,ROB-0003,2023-12-05 12:00:00,0.129,42.1,142.4,1934.2
READ-005130,ROB-0003,2023-12-05 18:00:00,0.404,64.6,60.3,1592.3
READ-005131,ROB-0003,2023-12-06 00:00:00,0.272,45.8,150.6,1641.3
READ-005132,ROB-0003,2023-12-06 06:00:00,0.427,59.9,141.9,1782.1
READ-005133,ROB-0003,2023-12-06 12:00:00,0.262,67.3,139.1,553.0
READ-005134,ROB-0003,2023-12-06 18:00:00,0.21,61.1,92.3,1156.1
READ-005135,ROB-0003,2023-12-07 00:00:00,0.348,68.7,147.6,1954.9
READ-005136,ROB-0003,2023-12-07 06:00:00,0.21,47.6,68.5,1289.7
READ-005137,ROB-0003,2023-12-07 12:00:00,0.486,43.9,154.1,1535.7
READ-005138,ROB-0003,2023-12-07 18:00:00,0.268,71.0,136.0,1594.0
READ-005139,ROB-0003,2023-12-08 00:00:00,0.496,48.2,72.6,754.7
READ-005140,ROB-0003,2023-12-08 06:00:00,0.346,52.6,77.8,926.2
READ-005141,ROB-0003,2023-12-08 12:00:00,0.275,68.0,85.5,1567.3
READ-005142,ROB-0003,2023-12-08 18:00:00,0.272,43.1,95.2,1698.9
READ-005143,ROB-0003,2023-12-09 00:00:00,0.214,49.9,156.7,504.5
READ-005144,ROB-0003,2023-12-09 06:00:00,0.353,47.3,113.3,578.4
READ-005145,ROB-0003,2023-12-09 12:00:00,0.36,58.7,85.5,1541.1
READ-005146,ROB-0003,2023-12-09 18:00:00,0.413,58.9,119.1,1867.4
READ-005147,ROB-0003,2023-12-10 00:00:00,0.467,53.3,91.3,1460.0
READ-005148,ROB-0003,2023-12-10 06:00:00,0.364,48.7,114.5,1973.4
READ-005149,ROB-0003,2023-12-10 12:00:00,0.408,49.8,108.4,1289.9
READ-005150,ROB-0003,2023-12-10 18:00:00,0.457,70.7,75.9,644.7
READ-005151,ROB-0003,2023-12-11 00:00:00,0.294,49.7,159.3,1055.2
READ-005152,ROB-0003,2023-12-11 06:00:00,0.247,52.9,156.5,836.4
READ-005153,ROB-0003,2023-12-11 12:00:00,0.483,42.2,128.9,1859.4
READ-005154,ROB-0003,2023-12-11 18:00:00,0.293,62.2,138.4,1510.5
READ-005155,ROB-0003,2023-12-12 00:00:00,0.27,65.8,127.3,943.2
READ-005156,ROB-0003,2023-12-12 06:00:00,0.436,66.6,76.4,1716.7
READ-005157,ROB-0003,2023-12-12 12:00:00,0.356,64.4,100.8,1087.1
READ-005158,ROB-0003,2023-12-12 18:00:00,0.368,54.0,127.6,673.3
READ-005159,ROB-0003,2023-12-13 00:00:00,0.221,53.5,125.7,1068.7
READ-005160,ROB-0003,2023-12-13 06:00:00,0.425,49.1,125.7,820.9
READ-005161,ROB-0003,2023-12-13 12:00:00,0.377,43.3,115.0,1183.3
READ-005162,ROB-0003,2023-12-13 18:00:00,0.516,60.9,61.3,1458.4
READ-005163,ROB-0003,2023-12-14 00:00:00,0.278,57.2,50.4,1063.3
READ-005164,ROB-0003,2023-12-14 06:00:00,0.551,65.4,82.7,1968.3
READ-005165,ROB-0003,2023-12-14 12:00:00,0.321,53.4,135.0,738.4
READ-005166,ROB-0003,2023-12-14 18:00:00,0.439,52.4,132.0,616.8
READ-005167,ROB-0003,2023-12-15 00:00:00,0.332,56.8,94.4,545.3
READ-005168,ROB-0003,2023-12-15 06:00:00,0.238,62.6,116.1,1877.0
READ-005169,ROB-0003,2023-12-15 12:00:00,0.253,58.9,93.9,1111.2
READ-005170,ROB-0003,2023-12-15 18:00:00,0.537,66.8,81.1,879.4
READ-005171,ROB-0003,2023-12-16 00:00:00,0.087,48.5,77.9,1420.9
READ-005172,ROB-0003,2023-12-16 06:00:00,0.265,66.2,132.5,1238.8
READ-005173,ROB-0003,2023-12-16 12:00:00,0.191,62.1,103.0,767.9
READ-005174,ROB-0003,2023-12-16 18:00:00,0.325,69.1,84.5,670.9
READ-005175,ROB-0003,2023-12-17 00:00:00,0.452,56.2,118.5,773.4
READ-005176,ROB-0003,2023-12-17 06:00:00,0.474,47.8,133.2,710.8
READ-005177,ROB-0003,2023-12-17 12:00:00,0.172,58.4,85.4,1688.5
READ-005178,ROB-0003,2023-12-17 18:00:00,0.507,41.5,88.1,1766.4
READ-005179,ROB-0003,2023-12-18 00:00:00,0.248,64.9,66.8,1869.0
READ-005180,ROB-0003,2023-12-18 06:00:00,0.305,62.5,66.1,1497.9
READ-005181,ROB-0003,2023-12-18 12:00:00,0.154,61.8,90.0,1135.0
READ-005182,ROB-0003,2023-12-18 18:00:00,0.34,47.8,124.8,547.5
READ-005183,ROB-0003,2023-12-19 00:00:00,0.335,69.9,87.1,1199.0
READ-005184,ROB-0003,2023-12-19 06:00:00,0.289,53.0,124.1,1658.7
READ-005185,ROB-0003,2023-12-19 12:00:00,0.185,67.0,65.8,1948.4
READ-005186,ROB-0003,2023-12-19 18:00:00,0.415,64.9,61.9,1687.9
READ-005187,ROB-0003,2023-12-20 00:00:00,0.207,45.6,58.7,1883.1
