reading_id,robot_id,timestamp,vibration_level,motor_temperature,torque_load,power_consumption,model_type,factory_location,operating_environment,cumulative_hours,failure_time,rul_hours_raw,rul_hours,is_failure_robot,label_status,total_maintenance_count,total_downtime_hours,avg_downtime_hours,repair_count,replacement_count,lubrication_count,calibration_count,inspection_count,health_risk_label
READ-025039,ROB-0016,2023-06-21 18:00:00,0.363,66.1,56.5,1129.2,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1338.0,2023-08-02,990.0,990.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025040,ROB-0016,2023-06-22 00:00:00,0.355,63.7,91.5,1483.5,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1344.0,2023-08-02,984.0,984.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025041,ROB-0016,2023-06-22 06:00:00,0.209,51.5,84.1,1651.2,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1350.0,2023-08-02,978.0,978.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025042,ROB-0016,2023-06-22 12:00:00,0.485,57.9,102.4,1711.2,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1356.0,2023-08-02,972.0,972.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025043,ROB-0016,2023-06-22 18:00:00,0.38,72.4,108.7,689.8,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1362.0,2023-08-02,966.0,966.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025044,ROB-0016,2023-06-23 00:00:00,0.361,63.5,146.3,1968.5,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1368.0,2023-08-02,960.0,960.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025045,ROB-0016,2023-06-23 06:00:00,0.321,59.8,106.0,1899.4,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1374.0,2023-08-02,954.0,954.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025046,ROB-0016,2023-06-23 12:00:00,0.151,44.5,125.3,1721.0,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1380.0,2023-08-02,948.0,948.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025047,ROB-0016,2023-06-23 18:00:00,0.52,54.1,99.8,1727.8,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1386.0,2023-08-02,942.0,942.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025048,ROB-0016,2023-06-24 00:00:00,0.244,71.3,80.9,1808.2,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1392.0,2023-08-02,936.0,936.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025049,ROB-0016,2023-06-24 06:00:00,0.533,62.1,56.9,1022.5,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1398.0,2023-08-02,930.0,930.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025050,ROB-0016,2023-06-24 12:00:00,0.476,43.8,70.8,1438.8,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1404.0,2023-08-02,924.0,924.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025051,ROB-0016,2023-06-24 18:00:00,0.49,45.6,153.4,1563.2,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1410.0,2023-08-02,918.0,918.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025052,ROB-0016,2023-06-25 00:00:00,0.344,61.8,153.7,1245.9,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1416.0,2023-08-02,912.0,912.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025053,ROB-0016,2023-06-25 06:00:00,0.186,51.2,62.5,1163.7,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1422.0,2023-08-02,906.0,906.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025054,ROB-0016,2023-06-25 12:00:00,0.342,48.3,73.9,813.9,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1428.0,2023-08-02,900.0,900.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025055,ROB-0016,2023-06-25 18:00:00,0.135,41.3,155.4,1705.1,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1434.0,2023-08-02,894.0,894.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025056,ROB-0016,2023-06-26 00:00:00,0.541,43.7,98.8,1315.6,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1440.0,2023-08-02,888.0,888.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025057,ROB-0016,2023-06-26 06:00:00,0.415,65.9,116.6,1697.9,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1446.0,2023-08-02,882.0,882.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025058,ROB-0016,2023-06-26 12:00:00,0.39,55.5,137.3,1410.4,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1452.0,2023-08-02,876.0,876.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025059,ROB-0016,2023-06-26 18:00:00,0.382,53.3,114.5,830.8,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1458.0,2023-08-02,870.0,870.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025060,ROB-0016,2023-06-27 00:00:00,0.274,66.1,57.7,1374.4,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1464.0,2023-08-02,864.0,864.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025061,ROB-0016,2023-06-27 06:00:00,0.253,59.3,77.6,884.8,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1470.0,2023-08-02,858.0,858.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025062,ROB-0016,2023-06-27 12:00:00,0.356,62.5,123.4,756.7,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1476.0,2023-08-02,852.0,852.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025063,ROB-0016,2023-06-27 18:00:00,0.451,53.6,112.7,1749.8,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1482.0,2023-08-02,846.0,846.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025064,ROB-0016,2023-06-28 00:00:00,0.182,65.2,71.3,1772.3,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1488.0,2023-08-02,840.0,840.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025065,ROB-0016,2023-06-28 06:00:00,0.492,63.2,101.5,1104.6,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1494.0,2023-08-02,834.0,834.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025066,ROB-0016,2023-06-28 12:00:00,0.17,54.5,132.8,1096.2,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1500.0,2023-08-02,828.0,828.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025067,ROB-0016,2023-06-28 18:00:00,0.367,66.6,56.9,1901.6,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1506.0,2023-08-02,822.0,822.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025068,ROB-0016,2023-06-29 00:00:00,0.187,66.9,120.8,1790.9,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1512.0,2023-08-02,816.0,816.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025069,ROB-0016,2023-06-29 06:00:00,0.389,50.5,96.7,1232.6,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1518.0,2023-08-02,810.0,810.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025070,ROB-0016,2023-06-29 12:00:00,0.48,42.9,144.5,2010.8,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1524.0,2023-08-02,804.0,804.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025071,ROB-0016,2023-06-29 18:00:00,0.507,71.9,147.1,702.6,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1530.0,2023-08-02,798.0,798.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025072,ROB-0016,2023-06-30 00:00:00,0.416,70.8,89.6,1728.9,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1536.0,2023-08-02,792.0,792.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025073,ROB-0016,2023-06-30 06:00:00,0.37,72.4,97.6,926.3,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1542.0,2023-08-02,786.0,786.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025074,ROB-0016,2023-06-30 12:00:00,0.174,53.8,113.6,1943.8,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1548.0,2023-08-02,780.0,780.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025075,ROB-0016,2023-06-30 18:00:00,0.29,61.1,60.9,1781.0,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1554.0,2023-08-02,774.0,774.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025076,ROB-0016,2023-07-01 00:00:00,0.303,47.4,144.0,617.0,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1560.0,2023-08-02,768.0,768.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025077,ROB-0016,2023-07-01 06:00:00,0.273,62.9,93.4,1286.6,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1566.0,2023-08-02,762.0,762.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025078,ROB-0016,2023-07-01 12:00:00,0.202,72.5,128.4,1999.1,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1572.0,2023-08-02,756.0,756.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025079,ROB-0016,2023-07-01 18:00:00,0.394,45.7,87.0,620.5,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1578.0,2023-08-02,750.0,750.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025080,ROB-0016,2023-07-02 00:00:00,0.156,51.7,57.2,1547.1,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1584.0,2023-08-02,744.0,744.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025081,ROB-0016,2023-07-02 06:00:00,0.254,54.2,93.6,1897.1,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1590.0,2023-08-02,738.0,738.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025082,ROB-0016,2023-07-02 12:00:00,0.146,43.9,56.0,1282.9,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1596.0,2023-08-02,732.0,732.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025083,ROB-0016,2023-07-02 18:00:00,0.313,52.3,82.5,2031.6,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1602.0,2023-08-02,726.0,726.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025084,ROB-0016,2023-07-03 00:00:00,0.365,64.4,82.3,1456.4,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1608.0,2023-08-02,720.0,720.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Healthy
READ-025085,ROB-0016,2023-07-03 06:00:00,0.431,44.6,84.4,701.8,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1614.0,2023-08-02,714.0,714.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025086,ROB-0016,2023-07-03 12:00:00,0.375,58.6,63.1,620.7,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1620.0,2023-08-02,708.0,708.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025087,ROB-0016,2023-07-03 18:00:00,0.291,65.3,130.8,1047.7,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1626.0,2023-08-02,702.0,702.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025088,ROB-0016,2023-07-04 00:00:00,0.341,50.0,152.4,1096.0,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1632.0,2023-08-02,696.0,696.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025089,ROB-0016,2023-07-04 06:00:00,0.57,74.1,156.1,834.9,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1638.0,2023-08-02,690.0,690.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025090,ROB-0016,2023-07-04 12:00:00,0.37,73.2,113.3,883.2,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1644.0,2023-08-02,684.0,684.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025091,ROB-0016,2023-07-04 18:00:00,0.345,55.5,95.8,891.2,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1650.0,2023-08-02,678.0,678.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025092,ROB-0016,2023-07-05 00:00:00,0.435,44.7,74.1,1057.9,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1656.0,2023-08-02,672.0,672.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025093,ROB-0016,2023-07-05 06:00:00,0.204,57.7,133.1,1050.8,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1662.0,2023-08-02,666.0,666.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025094,ROB-0016,2023-07-05 12:00:00,0.467,73.5,64.4,932.6,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1668.0,2023-08-02,660.0,660.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025095,ROB-0016,2023-07-05 18:00:00,0.239,67.7,93.8,2019.3,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1674.0,2023-08-02,654.0,654.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025096,ROB-0016,2023-07-06 00:00:00,0.445,43.1,70.0,1748.4,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1680.0,2023-08-02,648.0,648.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025097,ROB-0016,2023-07-06 06:00:00,0.178,63.2,114.3,1216.1,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1686.0,2023-08-02,642.0,642.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025098,ROB-0016,2023-07-06 12:00:00,0.43,58.8,92.5,1517.8,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1692.0,2023-08-02,636.0,636.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025099,ROB-0016,2023-07-06 18:00:00,0.382,60.8,136.5,1089.9,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1698.0,2023-08-02,630.0,630.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025100,ROB-0016,2023-07-07 00:00:00,0.227,60.5,129.5,842.2,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1704.0,2023-08-02,624.0,624.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025101,ROB-0016,2023-07-07 06:00:00,0.446,54.0,73.9,2095.6,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1710.0,2023-08-02,618.0,618.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025102,ROB-0016,2023-07-07 12:00:00,0.307,63.2,122.9,1910.6,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1716.0,2023-08-02,612.0,612.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025103,ROB-0016,2023-07-07 18:00:00,0.321,49.7,73.6,1907.3,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1722.0,2023-08-02,606.0,606.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025104,ROB-0016,2023-07-08 00:00:00,0.304,59.6,138.5,931.8,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1728.0,2023-08-02,600.0,600.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025105,ROB-0016,2023-07-08 06:00:00,0.185,46.3,115.2,1095.0,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1734.0,2023-08-02,594.0,594.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025106,ROB-0016,2023-07-08 12:00:00,0.375,73.4,70.7,2008.4,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1740.0,2023-08-02,588.0,588.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025107,ROB-0016,2023-07-08 18:00:00,0.415,59.2,88.6,1630.6,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1746.0,2023-08-02,582.0,582.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025108,ROB-0016,2023-07-09 00:00:00,0.431,48.8,118.1,1283.3,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1752.0,2023-08-02,576.0,576.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025109,ROB-0016,2023-07-09 06:00:00,0.273,54.5,161.3,1588.7,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1758.0,2023-08-02,570.0,570.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025110,ROB-0016,2023-07-09 12:00:00,0.254,59.7,135.7,1897.5,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1764.0,2023-08-02,564.0,564.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025111,ROB-0016,2023-07-09 18:00:00,0.555,67.3,153.1,1802.0,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1770.0,2023-08-02,558.0,558.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025112,ROB-0016,2023-07-10 00:00:00,0.21,46.1,103.8,1805.8,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1776.0,2023-08-02,552.0,552.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025113,ROB-0016,2023-07-10 06:00:00,0.47,76.3,140.0,1400.1,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1782.0,2023-08-02,546.0,546.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025114,ROB-0016,2023-07-10 12:00:00,0.46,42.4,153.9,1716.7,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1788.0,2023-08-02,540.0,540.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025115,ROB-0016,2023-07-10 18:00:00,0.195,50.2,61.1,1567.1,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1794.0,2023-08-02,534.0,534.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025116,ROB-0016,2023-07-11 00:00:00,0.526,47.7,147.8,726.6,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1800.0,2023-08-02,528.0,528.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025117,ROB-0016,2023-07-11 06:00:00,0.404,45.5,125.6,1430.2,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1806.0,2023-08-02,522.0,522.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025118,ROB-0016,2023-07-11 12:00:00,0.289,74.5,124.3,2092.6,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1812.0,2023-08-02,516.0,516.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025119,ROB-0016,2023-07-11 18:00:00,0.241,54.3,122.8,1900.0,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1818.0,2023-08-02,510.0,510.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025120,ROB-0016,2023-07-12 00:00:00,0.504,62.1,141.0,1614.8,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1824.0,2023-08-02,504.0,504.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025121,ROB-0016,2023-07-12 06:00:00,0.331,69.6,76.6,1465.1,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1830.0,2023-08-02,498.0,498.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025122,ROB-0016,2023-07-12 12:00:00,0.233,48.6,152.6,1664.1,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1836.0,2023-08-02,492.0,492.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025123,ROB-0016,2023-07-12 18:00:00,0.327,46.3,126.3,886.3,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1842.0,2023-08-02,486.0,486.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025124,ROB-0016,2023-07-13 00:00:00,0.394,52.0,104.7,683.3,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1848.0,2023-08-02,480.0,480.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025125,ROB-0016,2023-07-13 06:00:00,0.157,49.3,63.6,1316.8,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1854.0,2023-08-02,474.0,474.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025126,ROB-0016,2023-07-13 12:00:00,0.316,50.3,106.5,959.6,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1860.0,2023-08-02,468.0,468.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025127,ROB-0016,2023-07-13 18:00:00,0.148,69.0,122.9,1293.0,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1866.0,2023-08-02,462.0,462.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025128,ROB-0016,2023-07-14 00:00:00,0.438,47.2,68.2,1832.0,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1872.0,2023-08-02,456.0,456.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025129,ROB-0016,2023-07-14 06:00:00,0.265,65.2,129.3,1924.4,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1878.0,2023-08-02,450.0,450.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025130,ROB-0016,2023-07-14 12:00:00,0.456,72.9,66.3,1805.2,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1884.0,2023-08-02,444.0,444.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025131,ROB-0016,2023-07-14 18:00:00,0.187,47.5,159.1,712.8,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1890.0,2023-08-02,438.0,438.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025132,ROB-0016,2023-07-15 00:00:00,0.439,62.1,127.0,1809.7,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1896.0,2023-08-02,432.0,432.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
READ-025133,ROB-0016,2023-07-15 06:00:00,0.298,53.7,86.4,2139.9,CONVEYOR-C2,Nagoya Site,"Standard Factory (25-30°C, 60% RH)",1902.0,2023-08-02,426.0,426.0,True,labelled_failure_timeline,3,23.3,7.766666666666667,1,0,1,1,0,Warning
